date,434334701,480680646,7706705,14387072,480745939,420249427,666726801,741520,421267475,477342747,56748733,690608693,98181,690608704,690608687,477317922,529249,61639371,370687588,392505232,558070433,1750561,690608686,434401868,690608709,455916618,1484169431,666726799,6853766,474369808,472877684,628292885,690608706,477306079,666726803,558070436,690608691,490331391,690608690,690608698,480675481,1155425566,690608714,690608694,472845978,628292881,690608702,472821519,690608695,558070434,690608688,666726802,36795838,666726800,690608689,370689210,455965041,12485637,1405589619,690608712,176836079,690608696,370687372,322210278,1954091502,690608701,319810877,1116072703,690608692,690608711,1739085910,690608710
2019-08-28,31699.0,,,,,31937.0,,,14281.0,,,,,,,,,15741.0,,46889.0,,,,10005.0,,10962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0,,,,,,,,,,,,,,,
2019-08-29,32064.0,,,,,32152.0,,,14374.0,,,,,,,,,15853.0,,47073.0,,,,10140.0,,11045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,,,,,,,,,,,,,,,
2019-08-30,32340.0,,,,,32305.0,,,14699.0,,,,,,,,,16002.0,,47150.0,,,,10197.0,,11109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,,,,,,,,,,,,,,,
2019-08-31,32488.0,,,,,32490.0,,,14809.0,,,,,,,,,16088.0,,47401.0,,,,10257.0,,11189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0,,,,,,,,,,,,,,,
2019-09-01,32699.0,,,,,32662.0,,,14828.0,,,,,,,,,15950.0,,47578.0,,,,10287.0,,11259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0,,,,,,,,,,,,,,,
2019-09-02,32929.0,,,,,32879.0,,,14885.0,,,,,,,,,15898.0,,47692.0,,,,10317.0,,11287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,,,,,,,,,,,,,,,
2019-09-03,33230.0,,,,,33081.0,,,14995.0,,,,,,,,,15871.0,,47827.0,,,,10361.0,,11344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0,,,,,,,,,,,,,,,
2019-09-04,33480.0,,,,,33248.0,,,15023.0,,,,,,,,,15860.0,,48010.0,,,,10403.0,,11392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0,,,,,,,,,,,,,,,
2019-09-05,33693.0,,,,,33383.0,,,15070.0,,,,,,,,,15853.0,,48315.0,,,,10439.0,,11461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0,,,,,,,,,,,,,,,
2019-09-06,33879.0,,,,,33826.0,,,15104.0,,,,,,,,,15844.0,,48422.0,,,,10481.0,,11515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.0,,,,,,,,,,,,,,,
2019-09-07,33998.0,,,,,33983.0,,,15350.0,,,,,,,,,15828.0,,48636.0,,,,10512.0,,11541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0,,,,,,,,,,,,,,,
2019-09-08,34364.0,,,,,34122.0,,,15433.0,,,,,,,,,15816.0,,48771.0,,,,10565.0,,11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0,,,,,,,,,,,,,,,
2019-09-09,34468.0,,,,,34357.0,,,15501.0,,,,,,,,,15805.0,,48876.0,,,,10630.0,,11656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.0,,,,,,,,,,,,,,,
2019-09-10,34594.0,,,,,34458.0,,,15576.0,,,,,,,,,15798.0,,48976.0,,,,10672.0,,11760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0,,,,,,,,,,,,,,,
2019-09-11,34849.0,,,,,34714.0,,,15650.0,,,,,,,,,15795.0,,49153.0,,,,10727.0,,11831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0,,,,,,,,,,,,,,,
2019-09-12,34985.0,,,,,34925.0,,,15710.0,,,,,,,,,15789.0,,49391.0,,,,10768.0,,11888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.0,,,,,,,,,,,,,,,
2019-09-13,35092.0,,,,,35056.0,,,15776.0,,,,,,,,,15779.0,,49515.0,,,,10784.0,,11934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0,,,,,,,,,,,,,,,
2019-09-14,35163.0,,,,,35162.0,,,15847.0,,,,,,,,,15774.0,,49630.0,,,,10806.0,,11948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0,,,,,,,,,,,,,,,
2019-09-15,35286.0,,,,,35316.0,,,15885.0,,,,2726.0,,,,,15776.0,,49782.0,,,,10841.0,,12116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0,,,,,,,,,,,,,,,
2019-09-16,35408.0,,,,,35433.0,,,15916.0,,,,7211.0,,,,,15966.0,,49989.0,,,,11000.0,,12154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.0,,,,,,,,,,,,,,,
2019-09-17,35575.0,,,,,35547.0,,,15993.0,,,,7805.0,,,,,16046.0,,50067.0,,,,11200.0,,12199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.0,,,,,,,,,,,,,,,
2019-09-18,35619.0,,,,,35588.0,,,16013.0,,,,7951.0,,,,,16080.0,,50125.0,,,,11236.0,,12211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.0,,,,,,,,,,,,,,,
2019-09-19,35812.0,,,,,35645.0,,,16091.0,,,,13116.0,,,,,16145.0,,50254.0,,,,11336.0,,12305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0,,,,,,,,,,,,,,,
2019-09-20,35942.0,,,,,35734.0,,,16261.0,,,,15517.0,,,,,16187.0,,50366.0,,,,11475.0,,12391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.0,,,,,,,,,,,,,,,
2019-09-21,36209.0,,,,,36098.0,,,16681.0,,,,18172.0,,,,,16340.0,,50514.0,,,,11739.0,,12467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0,,,,,,,,,,,,,,,
2019-09-22,36424.0,,,,,36317.0,,,16804.0,,,,19963.0,,,,,16379.0,,50774.0,,,,11882.0,,12585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.0,,,,,,,,,,,,,,,
2019-09-23,36572.0,,,,,36512.0,,,16922.0,,,,20769.0,,,,,16406.0,,50828.0,,,,11913.0,,12604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.0,,,,,,,,,,,,,,,
2019-09-24,36666.0,,,,,36657.0,,,17022.0,,,,21060.0,,,,,16446.0,,51055.0,,,,11979.0,,12633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.0,,,,,,,,,,,,,,,
2019-09-25,36824.0,,,,,37005.0,,,17132.0,,,,21541.0,,,,,16531.0,,51299.0,,,,12074.0,,12727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0,,,,,,,,,,,,,,,
2019-09-26,37020.0,,,,,37124.0,,,17267.0,,,,21920.0,,,,,16549.0,,51511.0,,,,12155.0,,12763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.0,,,,,,,,,,,,,,,
2019-09-27,37145.0,,,,,37254.0,,,17361.0,,,,22216.0,,,,,16677.0,,51754.0,,,,12210.0,,12831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.0,,,,,,,,,,,,,,,
2019-09-28,37427.0,,,,,37481.0,,,17722.0,,,,22693.0,,,,,17121.0,,52026.0,,,,12300.0,,12910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0,,,,,,,,,,,,,,,
2019-09-29,37553.0,,,,,37752.0,,,18076.0,,,,23175.0,,,,,17654.0,,52286.0,,,,12414.0,,12971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.0,,,,,,,,,,,,,,,
2019-09-30,37859.0,,,,,37945.0,,,18686.0,,,,24043.0,,,,,18100.0,,52439.0,,,,12500.0,,13030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.0,,,,,,,,,,,,,,,
2019-10-01,38135.0,,,,,38236.0,,,19176.0,,,,24512.0,,,,,18183.0,,52829.0,,,,12621.0,,13090.0,,,,,12175.0,,,,,,,,,,,,,,5619.0,,,6483.0,,,,,,,,,993.0,,,,,,,,,,,,,,,
2019-10-02,38355.0,,,,,38425.0,,,19330.0,,,,25162.0,,,,,18262.0,,53100.0,,,,12788.0,,13139.0,,,,,12445.0,,,,,,,,,,,,,,5721.0,,,6612.0,,,,,,,,,999.0,,,,,,,,,,,,,,,
2019-10-03,38484.0,,,,,38690.0,,,19383.0,,,,25777.0,,,,,18373.0,,53251.0,,,,12893.0,,13209.0,,,,,12605.0,,,,,,,,,,,,,,5792.0,,,6701.0,,,,,,,,,1000.0,,,,,,,,,,,,,,,
2019-10-04,38722.0,,,,,38911.0,,,19543.0,,,,26237.0,,,,,18471.0,,53448.0,,,,13015.0,,13295.0,,,,,12778.0,,,,,,,,,,,,,,5869.0,,,6776.0,,,,,,,,,1007.0,,,,,,,,,,,,,,,
2019-10-05,39002.0,,,,,39305.0,,,19976.0,,,,26821.0,,,,,18580.0,,53823.0,,,,14392.0,,13511.0,,,,,12964.0,,,,,,,,,,,,,,6048.0,,,7140.0,,,,,,,,,1027.0,,,,,,,,,,,,,,,
2019-10-06,39370.0,,,,,39665.0,,,20502.0,,,,27193.0,,,,,18656.0,,54262.0,,,,14759.0,,13661.0,,,,,13145.0,,,,,,,,,,,,,,6162.0,,,7414.0,,,,,,,,,1037.0,,,,,,,,,,,,,,,
2019-10-07,39943.0,,,,,40048.0,,,20730.0,,,,27615.0,,,,,18710.0,,54450.0,,,,14992.0,,13913.0,,,,,13318.0,,,,,,,,,,,,,,6244.0,,,7631.0,,,,,,,,,1050.0,,,,,,,,,,,,,,,
